Pattern,Support,MinSup,Runtime
particular	market	series	architecture	crimson	onyx	,3,3,18.093942880630493
suite	service	film	extract	pull	,3,3,18.093942880630493
ps	pull	,3,3,18.093942880630493
eps	,4,3,18.093942880630493
bitmaps	bureau	,3,3,18.093942880630493
xlib	,4,3,18.093942880630493
libraries	displaying	required	numerous	,3,3,18.093942880630493
oh	western	cleveland	reserve	ins	cwru	,3,3,18.093942880630493
specific	os	depth	power	misc	relevant	mailing	oriented	wish	,3,3,18.093942880630493
interest	pd	bitnet	70	wish	,3,3,18.093942880630493
chip	p9000	weitek	,3,3,18.093942880630493
netters	often	difficult	andreas	andreasa	arff	dhhalden	,3,3,18.093942880630493
further	sent	four	papers	division	presentations	exchange	proceedings	abstract	presentation	june	acceptance	developments	submission	,3,3,18.093942880630493
numbers	purpose	addresses	division	vr	naval	nswc	,3,3,18.093942880630493
5000	alone	stand	nswc	,3,3,18.093942880630493
sent	april	types	june	formerly	,3,3,18.093942880630493
progress	formerly	,3,3,18.093942880630493
long	short	further	sent	april	types	four	numbers	regular	present	exchange	published	authors	organizations	widely	dt	,3,3,18.093942880630493
purpose	authors	distribute	,3,3,18.093942880630493
long	short	further	april	types	four	numbers	5000	voice	purpose	regular	addresses	present	division	md	progress	published	materials	301	telephone	maryland	computational	structures	developments	,3,3,18.093942880630493
further	four	division	2nd	developments	,3,3,18.093942880630493
april	voice	present	abstract	tuesday	demonstration	,3,3,18.093942880630493
types	four	purpose	addresses	stand	received	submit	227	,3,3,18.093942880630493
tdawson	herringshaw	daemon	mapped	repeat	tracer	llullaillaco	traces	,3,3,18.093942880630493
ready	star	,3,3,18.093942880630493
huntsville	,4,3,18.093942880630493
removal	dimensions	,3,3,18.093942880630493
mapping	texture	management	render	developer	renders	,3,3,18.093942880630493
move	mapping	texture	render	vr	rates	renders	,3,3,18.093942880630493
release	future	basic	add	major	move	changes	easily	types	plus	load	supported	ever	extension	extended	located	away	servers	separate	potential	rates	72	kept	realistic	,3,3,18.093942880630493
seem	although	created	morphing	animations	realistic	,3,3,18.093942880630493
interesting	realistic	,3,3,18.093942880630493
due	realistic	,3,3,18.093942880630493
changes	supported	berkeley	primarily	zero	optional	,3,3,18.093942880630493
due	changes	supported	berkeley	primarily	optional	,3,3,18.093942880630493
maybe	comes	low	386	defined	location	otherwise	arbitrary	minimum	,3,3,18.093942880630493
changes	mouse	locally	,3,3,18.093942880630493
pages	locally	,3,3,18.093942880630493
allow	locally	,3,3,18.093942880630493
keyboard	,4,3,18.093942880630493
whether	future	basic	takes	types	plus	finally	light	kept	,3,3,18.093942880630493
interesting	disclaimer	future	basic	types	plus	sound	kept	,3,3,18.093942880630493
allow	easily	types	mouse	resources	developers	interaction	,3,3,18.093942880630493
allow	event	interaction	,3,3,18.093942880630493
allow	move	interaction	,3,3,18.093942880630493
ready	held	,3,3,18.093942880630493
easily	designed	respond	choose	generic	heart	,3,3,18.093942880630493
complicated	heart	,3,3,18.093942880630493
often	92	binary	facility	512	gravity	,3,3,18.093942880630493
explain	events	,3,3,18.093942880630493
add	easily	respond	avoid	developing	,3,3,18.093942880630493
low	libraries	top	particular	numbers	directly	starting	capabilities	techniques	manager	complex	60	companies	eye	advanced	visual	fully	modified	137	popular	developer	,3,3,18.093942880630493
due	cannot	unfortunately	move	rates	developer	,3,3,18.093942880630493
basic	takes	location	add	major	changes	easily	types	plus	supported	designed	cheap	extension	extended	located	avoid	servers	light	functionality	installation	developer	,3,3,18.093942880630493
dr	fees	registration	speakers	,3,3,18.093942880630493
49	regional	,3,3,18.093942880630493
germany	surfaces	regional	,3,3,18.093942880630493
mr	,4,3,18.093942880630493
ram	dr	computers	design	105	matrix	rd	integrated	,3,3,18.093942880630493
corporation	released	manager	equipment	integrated	,3,3,18.093942880630493
lewis	materials	216	105	lerc	433	,3,3,18.093942880630493
dr	ohio	lewis	216	lerc	433	,3,3,18.093942880630493
databases	wisconsin	,3,3,18.093942880630493
recognition	,4,3,18.093942880630493
multimedia	cwis	,3,3,18.093942880630493
andy	,4,3,18.093942880630493
almost	specific	misc	maple	,3,3,18.093942880630493
suggestions	times	tom	nine	att	,3,3,18.093942880630493
mean	lonestar	,3,3,18.093942880630493
instead	stored	clearly	,3,3,18.093942880630493
ago	minutes	clearly	,3,3,18.093942880630493
1993apr19	afraid	,3,3,18.093942880630493
major	light	viewpoint	,3,3,18.093942880630493
mapping	basically	viewpoint	,3,3,18.093942880630493
44	shape	viewpoint	,3,3,18.093942880630493
move	viewpoint	,3,3,18.093942880630493
calculations	transformation	,3,3,18.093942880630493
deal	major	isn	44	complex	light	photographic	,3,3,18.093942880630493
mind	deal	once	below	major	types	generate	plain	present	opinion	together	photographic	,3,3,18.093942880630493
away	minor	,3,3,18.093942880630493
manchester	mcc	,3,3,18.093942880630493
486	mcc	,3,3,18.093942880630493
couple	ways	convex	hull	,3,3,18.093942880630493
assume	hull	,3,3,18.093942880630493
translating	,4,3,18.093942880630493
apr	description	short	within	price	later	manual	structure	online	building	control	contain	mainly	perspective	resources	single	dimensional	manipulating	aim	extensive	programmers	scaling	sumex	commands	transformations	,3,3,18.093942880630493
apr	thu	,3,3,18.093942880630493
offer	makes	arithmetic	loading	,3,3,18.093942880630493
date	game	mirrors	saving	loading	,3,3,18.093942880630493
designed	professional	loading	,3,3,18.093942880630493
mirrors	incoming	,3,3,18.093942880630493
feel	description	keep	incoming	,3,3,18.093942880630493
online	md	greenbelt	,3,3,18.093942880630493
later	greenbelt	,3,3,18.093942880630493
fixed	,4,3,18.093942880630493
rgb	calls	,3,3,18.093942880630493
actual	,4,3,18.093942880630493
long	short	sent	april	types	alone	addresses	papers	stand	vr	md	exchange	materials	301	considered	proceedings	maryland	computational	structures	submit	abstracts	,3,3,18.093942880630493
apr	short	md	abstracts	,3,3,18.093942880630493
07	,4,3,18.093942880630493
theory	,4,3,18.093942880630493
within	command	successfully	,3,3,18.093942880630493
within	33	april	geometric	sets	command	quick	besides	newsgroups	129	201	semi	relevant	topic	nj	computation	separation	,3,3,18.093942880630493
suite	service	layout	separation	,3,3,18.093942880630493
germany	92	192	reduction	,3,3,18.093942880630493
possibility	,4,3,18.093942880630493
specific	misc	overkill	,3,3,18.093942880630493
difficult	discussion	overkill	,3,3,18.093942880630493
references	murray	,3,3,18.093942880630493
intersection	lies	,3,3,18.093942880630493
curve	lies	,3,3,18.093942880630493
electrical	,4,3,18.093942880630493
92	binary	facility	computation	,3,3,18.093942880630493
everything	computation	,3,3,18.093942880630493
improve	decoding	,3,3,18.093942880630493
situation	chance	,3,3,18.093942880630493
particular	excellent	resulting	ways	scanned	errors	whose	apply	drawings	saves	introduced	satisfactory	,3,3,18.093942880630493
allow	move	described	satisfactory	,3,3,18.093942880630493
short	class	drawings	rotating	,3,3,18.093942880630493
long	short	further	papers	length	proceedings	reproduction	,3,3,18.093942880630493
particular	notice	entire	suspect	introduced	,3,3,18.093942880630493
long	believe	happy	further	keep	against	particular	introduced	,3,3,18.093942880630493
projection	click	,3,3,18.093942880630493
along	international	whose	zoom	,3,3,18.093942880630493
rgb	yuv	,3,3,18.093942880630493
knowledge	wisdom	,3,3,18.093942880630493
analog	,4,3,18.093942880630493
exactly	define	solution	edward	fitting	bolson	carson	planes	coplanar	pair	bisector	perpendicular	,3,3,18.093942880630493
distance	passing	,3,3,18.093942880630493
pairs	,4,3,18.093942880630493
exactly	gives	math	easier	geometry	contains	pass	compute	worley	origin	,3,3,18.093942880630493
services	gives	contains	pass	compute	408	origin	,3,3,18.093942880630493
gives	design	four	designed	shape	contains	pass	testing	compute	origin	,3,3,18.093942880630493
gives	distance	fitting	contains	pass	compute	origin	,3,3,18.093942880630493
task	,4,3,18.093942880630493
karlsruhe	,4,3,18.093942880630493
efficient	,4,3,18.093942880630493
man	company	1993apr19	took	van	richard	generated	soon	build	appear	ruu	hours	unocal	copyright	copyrighted	satellite	louis	competing	hundreds	clldomps	dompselaar	ottolini	stgprao	unlikely	beware	protect	,3,3,18.093942880630493
didn	van	ruu	copyrighted	printing	sue	louis	clldomps	dompselaar	copyrights	newspaper	,3,3,18.093942880630493
didn	copyright	copyrighted	printing	sue	copyrights	newspaper	,3,3,18.093942880630493
didn	permission	copyrighted	printing	sue	copyrights	newspaper	,3,3,18.093942880630493
1993apr19	unocal	12091	193758	,4,3,18.093942880630493
uci	irvine	,3,3,18.093942880630493
started	turned	,3,3,18.093942880630493
equation	,4,3,18.093942880630493
26	electronics	,3,3,18.093942880630493
created	tga	dark	cjpeg	darn	,3,3,18.093942880630493
technique	fractal	monash	,3,3,18.093942880630493
intro	,4,3,18.093942880630493
mentioned	statement	,3,3,18.093942880630493
speaking	,4,3,18.093942880630493
description	human	short	due	ram	thus	later	common	changes	required	instead	supported	v1	frames	except	options	direct	dark	fully	lower	raw	areas	particularly	selection	arithmetic	constant	represent	,3,3,18.093942880630493
international	oak	mentioned	binary	magazine	levels	represent	,3,3,18.093942880630493
mentioned	binary	provided	cartridge	,3,3,18.093942880630493
media	cartridge	,3,3,18.093942880630493
awesome	,4,3,18.093942880630493
media	additional	,3,3,18.093942880630493
future	additional	,3,3,18.093942880630493
requested	,4,3,18.093942880630493
human	common	manual	laboratory	structure	designed	devices	motif	variety	extended	lower	cray	mostly	x11r4	multiple	lcs	hardcopy	,3,3,18.093942880630493
short	within	looks	gives	below	down	options	fit	wide	automatically	specified	x11r4	hardcopy	,3,3,18.093942880630493
advantage	care	x11r4	hardcopy	,3,3,18.093942880630493
solution	bitnet	gems	milton	,3,3,18.093942880630493
needs	short	33	test	math	sets	soon	milton	,3,3,18.093942880630493
geometry	milton	,3,3,18.093942880630493
starting	acceptable	warranty	,3,3,18.093942880630493
drive	turn	higher	less	default	warranty	,3,3,18.093942880630493
386	warranty	,3,3,18.093942880630493
exchange	budget	,3,3,18.093942880630493
price	sci	budget	,3,3,18.093942880630493
trident	8900c	,4,3,18.093942880630493
william	,4,3,18.093942880630493
pitt	pittsburgh	,4,3,18.093942880630493
future	manufacturers	,3,3,18.093942880630493
converter	informatik	irit	th	,3,3,18.093942880630493
informatik	technische	institut	,3,3,18.093942880630493
hochschule	,4,3,18.093942880630493
added	rm	,3,3,18.093942880630493
bug	cheap	client	street	brian	motif	west	modules	core	rs6000	flying	,3,3,18.093942880630493
nothing	flying	,3,3,18.093942880630493
26	486	bug	motif	west	added	modules	sparcstation	rs6000	fixing	,3,3,18.093942880630493
af	,4,3,18.093942880630493
mentioned	ones	relatively	,3,3,18.093942880630493
386	put	cheap	relatively	,3,3,18.093942880630493
looks	scanned	tend	,3,3,18.093942880630493
louis	mission	,3,3,18.093942880630493
always	feeling	,3,3,18.093942880630493
purpose	shapes	,3,3,18.093942880630493
short	shapes	,3,3,18.093942880630493
wrong	fractint	,3,3,18.093942880630493
infinite	finite	,3,3,18.093942880630493
shape	representation	,3,3,18.093942880630493
suggestions	masking	,3,3,18.093942880630493
significance	philosophical	bytes	spec	guide	specification	according	galki	toppoint	ulrich	deep	chosen	galaxy	picked	hitchhikers	,3,3,18.093942880630493
calculation	,4,3,18.093942880630493
fair	worse	,3,3,18.093942880630493
words	won	worse	,3,3,18.093942880630493
man	significance	philosophical	pd	nova	took	allen	spec	minutes	app	preston	prestonm	,3,3,18.093942880630493
man	load	app	preston	prestonm	,3,3,18.093942880630493
words	fact	deal	load	led	,3,3,18.093942880630493
generating	,4,3,18.093942880630493
significance	philosophical	nova	allen	spec	specification	neither	complexity	,3,3,18.093942880630493
home	34	editor	84	77	athens	fotis	nick	152	578	ariadne	esperidon	gr	greece	halandri	mcsun	nikolaos	ntua	theseas	,3,3,18.093942880630493
months	84	unibe	iam	,3,3,18.093942880630493
solved	solving	,3,3,18.093942880630493
paper	solved	,3,3,18.093942880630493
failed	,4,3,18.093942880630493
offset	ellipse	,3,3,18.093942880630493
distance	ellipse	,3,3,18.093942880630493
deal	ellipse	,3,3,18.093942880630493
determining	,4,3,18.093942880630493
ohio	fashion	,3,3,18.093942880630493
bottom	fashion	,3,3,18.093942880630493
designers	,4,3,18.093942880630493
depth	fonts	scenes	traced	textures	raytrace	mtv	,3,3,18.093942880630493
psychology	,4,3,18.093942880630493
extensions	calling	,3,3,18.093942880630493
times	fill	across	assembly	calling	,3,3,18.093942880630493
society	,4,3,18.093942880630493
hopefully	,4,3,18.093942880630493
essential	,4,3,18.093942880630493
short	define	times	traced	export	extra	longer	slight	,3,3,18.093942880630493
recently	promotional	,3,3,18.093942880630493
ti	,4,3,18.093942880630493
slices	,4,3,18.093942880630493
sciences	station	al	kenneth	hall	birmingham	alabama	campbell	sloan	205	uab	115a	1170	2213	35294	5473	934	,4,3,18.093942880630493
expires	,4,3,18.093942880630493
monitor	response	corrected	,3,3,18.093942880630493
correct	corrected	,3,3,18.093942880630493
linear	coded	,3,3,18.093942880630493
complex	rendered	,3,3,18.093942880630493
inside	rendered	,3,3,18.093942880630493
pl9	ontario	tim	tmc	brocku	ciceran	spartan	brock	catharines	,5,3,18.093942880630493
turbo	borland	,3,3,18.093942880630493
direction	face	clockwise	,3,3,18.093942880630493
hold	,5,3,18.093942880630493
renderman	,5,3,18.093942880630493
1993apr6	,5,3,18.093942880630493
easily	types	platform	period	,3,3,18.093942880630493
building	rat	,3,3,18.093942880630493
explain	rat	,3,3,18.093942880630493
asking	,5,3,18.093942880630493
tried	adobe	against	pro	charles	progress	boesel	cboesel	uu	illustrator	510	opposite	creative	1958	980	con	congress	holonet	pager	,3,3,18.093942880630493
maybe	supported	bottom	responsible	path	comment	,3,3,18.093942880630493
believe	comment	,3,3,18.093942880630493
spline	splines	,3,3,18.093942880630493
attributes	,5,3,18.093942880630493
curve	curves	bezier	1989	calculating	cubic	ferdinand	oeinck	waterland	wlink	cusp	detecting	ia522b1w165w	maureen	stone	ferdinan	,3,3,18.093942880630493
curve	curves	bezier	literature	calculating	ferdinand	oeinck	waterland	wlink	cusp	detecting	ferdinan	,3,3,18.093942880630493
converts	scott	hook	,3,3,18.093942880630493
half	european	,3,3,18.093942880630493
suggest	european	,3,3,18.093942880630493
rgb	limit	24bit	,3,3,18.093942880630493
human	main	changes	option	24bit	,3,3,18.093942880630493
et	interpreter	,3,3,18.093942880630493
inside	cases	,3,3,18.093942880630493
short	netland	,3,3,18.093942880630493
times	02	,3,3,18.093942880630493
35	02	,4,3,18.093942880630493
70	nyu	,3,3,18.093942880630493
less	amount	nyu	,3,3,18.093942880630493
vax	vms	jpl	jet	,3,3,18.093942880630493
mi	du	,3,3,18.093942880630493
28	down	manipulating	du	,3,3,18.093942880630493
management	du	,3,3,18.093942880630493
ones	coming	,3,3,18.093942880630493
fill	coming	,3,3,18.093942880630493
computers	coming	,3,3,18.093942880630493
down	compatible	bar	,3,3,18.093942880630493
hand	bar	,3,3,18.093942880630493
once	bar	,3,3,18.093942880630493
drive	places	apparently	dir	resides	,3,3,18.093942880630493
drive	ny	places	dir	resides	,3,3,18.093942880630493
green	,5,3,18.093942880630493
boards	univesa	,3,3,18.093942880630493
